Employee,EmployeeAbsenceTransaction.Date,TransactionType,Hours,Available Hours at end of Year,Available Hours Per Employee,
213572,5/25/2024,21,3.6924,293.08605,,
213573,5/25/2024,21,3.6924,365.5476,,
213574,5/25/2024,21,3.6924,269.5476,,
213577,5/25/2024,21,3.6924,64.0476,,
213581,5/25/2024,21,3.6924,3.697692,,
213582,5/25/2024,21,3.6924,324.0476,,
213583,5/25/2024,21,1.169106,25.984304,,
213587,5/25/2024,21,3.6924,165.8552,,
213589,5/25/2024,21,3.6924,229.11672,,
213590,5/25/2024,21,3.6924,331.8552,,
213592,5/25/2024,21,3.6924,157.6628,,
213595,5/25/2024,21,3.6924,244.1628,,
213597,5/25/2024,21,3.6924,73.6628,,
213598,5/25/2024,21,3.6924,11.08487,,
213599,5/25/2024,21,3.6924,196.1628,,
213600,5/25/2024,21,3.6924,25.891791,,
213601,5/25/2024,21,3.6924,60.4704,,
213602,5/25/2024,21,3.6924,15.346985,,
213603,5/25/2024,21,3.6924,67.698285,,
213605,5/25/2024,21,3.6924,73.76872,,
213607,5/25/2024,21,3.6924,97.4704,,
213608,5/25/2024,21,3.6924,45.4704,,
213609,5/25/2024,21,3.6924,64.9704,,
213610,5/25/2024,21,3.6924,133.73192,,
213612,5/25/2024,21,3.6924,126.73192,,
213614,5/25/2024,21,3.6924,131.278,,
213615,5/25/2024,21,3.6924,313.778,,
213619,5/25/2024,21,3.6924,141.778,,
213622,5/25/2024,21,3.6924,156.823305,,
213623,5/25/2024,21,3.6924,152.452515,,
213624,5/25/2024,21,3.6924,140.278,,
213626,5/25/2024,21,3.6924,231.778,,
213629,5/25/2024,21,3.6924,240.71636,,
213630,5/25/2024,21,3.6924,240.21636,,
213631,5/25/2024,21,3.6924,15.408535,,
213633,5/25/2024,21,3.6924,71.38636,,
213635,5/25/2024,21,3.6924,113.84636,,
213637,5/25/2024,21,1.8462,76.121355,,
213638,5/25/2024,21,3.6924,222.28548,,
213640,5/25/2024,21,3.6924,299.358099,,
213642,5/25/2024,21,3.6924,267.8932,,
213643,5/25/2024,21,3.6924,153.8932,,
213644,5/25/2024,21,3.6924,231.8932,,
213645,5/25/2024,21,3.6924,307.3932,,
213646,5/25/2024,21,3.6924,90.2008,,
213647,5/25/2024,21,3.6924,163.7008,,
213653,5/25/2024,21,3.6924,232.7008,,
213654,5/25/2024,21,3.6924,271.2008,,
213656,5/25/2024,21,3.6924,318.7008,,
213660,5/25/2024,21,3.6924,173.823705,,
213662,5/25/2024,21,3.6924,289.63916,,
213663,5/25/2024,21,3.6924,155.0084,,
213665,5/25/2024,21,3.6924,32.5084,,
213666,5/25/2024,21,3.6924,3.7584,,
213667,5/25/2024,21,3.6924,35.092764,,
213668,5/25/2024,21,3.6924,2.593601,,
213672,5/25/2024,21,3.6924,90.316,,
213674,5/25/2024,21,3.6924,203.816,,
213676,5/25/2024,21,3.6924,26.753,,
213677,5/25/2024,21,3.6924,328.6236,,
213678,5/25/2024,21,3.6924,169.1236,,
213679,5/25/2024,21,3.6924,208.6236,,
213682,5/25/2024,21,3.6924,19.1236,,
213683,5/25/2024,21,3.6924,144.6236,,
213684,5/25/2024,21,3.6924,301.4312,,
213685,5/25/2024,21,3.6924,176.9312,,
213686,5/25/2024,21,3.6924,288.9312,,
213687,5/25/2024,21,3.6924,314.4312,,
213689,5/25/2024,21,3.6924,324.9312,,
213692,5/25/2024,21,3.6924,218.6812,,
213693,5/25/2024,21,3.6924,43.9312,,
213694,5/25/2024,21,3.6924,10.777457,,
213695,5/25/2024,21,3.6924,10.0012,,
213697,5/25/2024,21,3.6924,17.8312,,
213698,5/25/2024,21,3.6924,10.11956,,
213699,5/25/2024,21,3.6924,98.96956,,
213700,5/25/2024,21,3.6924,16.36956,,
213701,5/25/2024,21,3.6924,281.86956,,
213703,5/25/2024,21,3.6924,224.11956,,
213705,5/25/2024,21,3.6924,63.0464,,
213706,5/25/2024,21,3.6924,297.5464,,
213708,5/25/2024,21,3.6924,214.5464,,
213709,5/25/2024,21,3.6924,71.5464,,
213710,5/25/2024,21,3.6924,242.023285,,
213711,5/25/2024,21,3.6924,179.5464,,
213712,5/25/2024,21,3.6924,21.5464,,
213713,5/25/2024,21,3.6924,49.8964,,
213714,5/25/2024,21,3.6924,155.0464,,
213715,5/25/2024,21,3.6924,187.854,,
213716,5/25/2024,21,3.6924,214.1616,,
213717,5/25/2024,21,3.6924,84.0516,,
213718,5/25/2024,21,3.6924,13.7816,,
213721,5/25/2024,21,3.6924,194.1616,,
213722,5/25/2024,21,3.6924,298.4692,,
213723,5/25/2024,21,3.6924,129.4692,,
213724,5/25/2024,21,3.6924,106.9692,,
213725,5/25/2024,21,3.6924,290.4692,,
213728,5/25/2024,21,3.6924,204.4692,,
213729,5/25/2024,21,3.6924,134.4692,,
213730,5/25/2024,21,3.6924,152.20996,,
213732,5/25/2024,21,3.6924,187.9692,,
213733,5/25/2024,21,3.6924,199.4692,,
213734,5/25/2024,21,3.6924,78.7192,,
213735,5/25/2024,21,3.6924,253.2192,,
213738,5/25/2024,21,3.6924,90.7192,,
213740,5/25/2024,21,3.6924,236.4692,,
213741,5/25/2024,21,3.6924,161.895614,,
213743,5/25/2024,21,3.6924,3.572556,,
213744,5/25/2024,21,3.6924,150.765261,,
213745,5/25/2024,21,3.6924,46.2768,,
213747,5/25/2024,21,3.6924,302.7768,,
213748,5/25/2024,21,3.6924,218.7768,,
213749,5/25/2024,21,3.6924,302.7768,,
213750,5/25/2024,21,3.6924,50.2768,,
213752,5/25/2024,21,3.6924,15.7568,,
213753,5/25/2024,21,3.6924,9.8237,,
213754,5/25/2024,21,3.6924,147.62,,
213756,5/25/2024,21,3.6924,302.7768,,
213760,5/25/2024,21,3.6924,23.4168,,
213761,5/25/2024,21,3.6924,9.252908,,
213762,5/25/2024,21,3.6924,98.5668,,
213763,5/25/2024,21,3.6924,31.918943,,
213764,5/25/2024,21,3.6924,230.7768,,
213765,5/25/2024,21,3.6924,93.6968,,
213766,5/25/2024,21,3.6924,23.623679,,
213768,5/25/2024,21,3.6924,232.5844,,
213769,5/25/2024,21,3.6924,274.0844,,
213770,5/25/2024,21,3.6924,139.0844,,
213771,5/25/2024,21,3.6924,243.392,,
213772,5/25/2024,21,3.6924,229.392,,
213773,5/25/2024,21,3.6924,114.392,,
213775,5/25/2024,21,3.6924,239.142,,
213776,5/25/2024,21,3.6924,181.892,,
213777,5/25/2024,21,3.6924,20.492768,,
213779,5/25/2024,21,3.6924,225.522,,
213782,5/25/2024,21,3.6924,11.552,,
213783,5/25/2024,21,3.6924,129.922,,
213784,5/25/2024,21,3.6924,40.082,,
213786,5/25/2024,21,3.6924,3.694809,,
213787,5/25/2024,21,3.316698,4.72882,,
213788,5/25/2024,21,3.6924,23.342,,
213789,5/25/2024,21,3.6924,288.0072,,
213791,5/25/2024,21,3.6924,149.0072,,
213792,5/25/2024,21,3.6924,10.3148,,
213793,5/25/2024,21,3.6924,188.0072,,
213794,5/25/2024,21,3.6924,35.0072,,
213796,5/25/2024,21,3.6924,76.79898,,
213797,5/25/2024,21,3.6924,168.14948,,
213799,5/25/2024,21,3.6924,286.0072,,
213801,5/25/2024,21,3.6924,87.5072,,
213802,5/25/2024,21,3.6924,193.0072,,
213805,5/25/2024,21,3.6924,124.0504,,
213806,5/25/2024,21,3.6924,93.5072,,
213811,5/25/2024,21,3.6924,107.3148,,
213812,5/25/2024,21,3.6924,160.3148,,
213814,5/25/2024,21,3.6924,211.3148,,
213815,5/25/2024,21,3.6924,169.3148,,
213816,5/25/2024,21,3.6924,176.8148,,
213817,5/25/2024,21,3.6924,83.8148,,
213818,5/25/2024,21,3.6924,100.3148,,
213819,5/25/2024,21,3.6924,132.3148,,
213820,5/25/2024,21,3.6924,129.3148,,
213824,5/25/2024,21,3.6924,43.1224,,
213826,5/25/2024,21,3.6924,266.1224,,
213827,5/25/2024,21,3.6924,234.6224,,
213828,5/25/2024,21,3.6924,32.2224,,
213829,5/25/2024,21,3.6924,18.1224,,
213830,5/25/2024,21,3.6924,132.6224,,
213832,5/25/2024,21,3.6924,45.6224,,
213833,5/25/2024,21,3.6924,48.6224,,
213834,5/25/2024,21,3.6924,149.252336,,
213836,5/25/2024,21,3.6924,64.56076,,
213837,5/25/2024,21,3.6924,151.56076,,
213839,5/25/2024,21,3.6924,2.812727,,
213840,5/25/2024,21,3.6924,191.56076,,
213841,5/25/2024,21,3.6924,241.93,,
213842,5/25/2024,21,3.6924,146.56076,,
213843,5/25/2024,21,3.6924,147.56076,,
213844,5/25/2024,21,3.6924,175.301985,,
213845,5/25/2024,21,3.6924,181.06076,,
213846,5/25/2024,21,3.6924,198.199188,,
213847,5/25/2024,21,3.6924,33.825184,,
213848,5/25/2024,21,3.6924,268.56076,,
213851,5/25/2024,21,3.6924,25.294525,,
213854,5/25/2024,21,3.6924,265.2376,,
213855,5/25/2024,21,3.6924,273.2376,,
213857,5/25/2024,21,3.6924,128.822205,,
213858,5/25/2024,21,3.6924,223.2376,,
213859,5/25/2024,21,3.6924,33.7376,,
213861,5/25/2024,21,3.6924,151.2376,,
213866,5/25/2024,21,3.6924,104.0452,,
213868,5/25/2024,21,3.6924,198.0452,,
213870,5/25/2024,21,3.6924,154.2452,,
213872,5/25/2024,21,3.6924,3.698271,,
213873,5/25/2024,21,3.6924,200.5752,,
213874,5/25/2024,21,3.6924,169.1852,,
213875,5/25/2024,21,3.6924,179.0752,,
213876,5/25/2024,21,3.6924,9.2352,,
213878,5/25/2024,21,3.6924,84.66116,,
213881,5/25/2024,21,3.6924,10.8528,,
213882,5/25/2024,21,3.6924,188.8528,,
213883,5/25/2024,21,3.6924,227.2728,,
213885,5/25/2024,21,3.6924,123.3884,,
213886,5/25/2024,21,3.6924,135.768158,,
213887,5/25/2024,21,3.6924,206.8528,,
213888,5/25/2024,21,3.6924,103.236783,,
213891,5/25/2024,21,3.6924,57.8528,,
213892,5/25/2024,21,3.6924,12.1328,,
213893,5/25/2024,21,3.6924,70.2628,,
213894,5/25/2024,21,3.6924,38.7528,,
213896,5/25/2024,21,3.6924,232.1604,,
213898,5/25/2024,21,3.6924,85.1604,,
213899,5/25/2024,21,3.6924,36.1604,,
213901,5/25/2024,21,3.6924,246.160401,,
213902,5/25/2024,21,2.58468,28.47268,,
213904,5/25/2024,21,3.6924,87.1604,,
213906,5/25/2024,21,3.6924,190.1604,,
213909,5/25/2024,21,3.6924,154.468,,
213910,5/25/2024,21,3.6924,69.968,,
213914,5/25/2024,21,3.6924,57.37569,,
213915,5/25/2024,21,3.6924,92.37018,,
213916,5/25/2024,21,3.6924,67.468,,
213917,5/25/2024,21,3.6924,82.59098,,
213920,5/25/2024,21,3.6924,241.867985,,
213921,5/25/2024,21,3.6924,176.468,,
213922,5/25/2024,21,3.6924,258.468,,
213924,5/25/2024,21,3.6924,88.756628,,
213925,5/25/2024,21,3.6924,115.7756,,
213927,5/25/2024,21,3.6924,44.7756,,
213928,5/25/2024,21,3.6924,254.7756,,
213929,5/25/2024,21,3.6924,3.7756,,
213930,5/25/2024,21,3.6924,34.71396,,
213933,5/25/2024,21,3.6924,81.51089,,
213937,5/25/2024,21,3.6924,250.71396,,
213941,5/25/2024,21,3.6924,81.756966,,
213942,5/25/2024,21,3.6924,10.464254,,
213943,5/25/2024,21,3.6924,73.21396,,
213944,5/25/2024,21,3.6924,55.23917,,
213945,5/25/2024,21,3.6924,133.882196,,
213947,5/25/2024,21,3.6924,22.21396,,
213948,5/25/2024,21,3.6924,5.152245,,
213949,5/25/2024,21,3.6924,126.3908,,
213952,5/25/2024,21,3.6924,27.6408,,
213953,5/25/2024,21,3.6924,199.8908,,
213955,5/25/2024,21,3.6924,6.3908,,
213958,5/25/2024,21,3.6924,244.24463,,
213959,5/25/2024,21,3.6924,140.3908,,
213960,5/25/2024,21,3.6924,135.6984,,
213963,5/25/2024,21,3.6924,12.283005,,
213964,5/25/2024,21,3.6924,77.6984,,
213965,5/25/2024,21,3.6924,60.4484,,
213966,5/25/2024,21,3.6924,145.6984,,
213968,5/25/2024,21,3.6924,114.6984,,
213969,5/25/2024,21,3.6924,35.9484,,
213971,5/25/2024,21,3.6924,19.506,,
213972,5/25/2024,21,3.6924,14.506,,
213973,5/25/2024,21,3.6924,108.006,,
213975,5/25/2024,21,3.6924,3.716,,
213976,5/25/2024,21,3.6924,41.17521,,
213978,5/25/2024,21,3.6924,161.3136,,
213981,5/25/2024,21,3.6924,140.98281,,
213982,5/25/2024,21,3.6924,236.3136,,
213983,5/25/2024,21,3.6924,135.3136,,
213984,5/25/2024,21,3.6924,83.1612,,
213986,5/25/2024,21,3.6924,236.3136,,
213989,5/25/2024,21,3.6924,145.6212,,
213990,5/25/2024,21,3.6924,205.6212,,
213991,5/25/2024,21,3.6924,163.6212,,
213992,5/25/2024,21,3.6924,119.6212,,
213993,5/25/2024,21,3.6924,131.52889,,
213994,5/25/2024,21,3.6924,108.4312,,
213996,5/25/2024,21,3.6924,48.9012,,
213997,5/25/2024,21,3.6924,9.6312,,
213998,5/25/2024,21,3.6924,18.4912,,
214000,5/25/2024,21,3.6924,6.558194,,
214002,5/25/2024,21,3.6924,71.6212,,
214003,5/25/2024,21,3.6924,169.29734,,
214004,5/25/2024,21,3.6924,2.06878,,
214008,5/25/2024,21,3.6924,196.9288,,
214009,5/25/2024,21,3.6924,91.4288,,
214010,5/25/2024,21,3.6924,197.4288,,
214011,5/25/2024,21,3.6924,178.9288,,
214013,5/25/2024,21,3.6924,61.4288,,
214014,5/25/2024,21,3.6924,110.890238,,
214015,5/25/2024,21,3.6924,200.86716,,
214018,5/25/2024,21,3.6924,57.36716,,
214019,5/25/2024,21,3.6924,100.982548,,
214021,5/25/2024,21,3.6924,49.86716,,
214026,5/25/2024,21,3.6924,15.544,,
214027,5/25/2024,21,3.6924,213.544,,
214028,5/25/2024,21,3.6924,128.544,,
214031,5/25/2024,21,3.6924,79.294,,
214032,5/25/2024,21,3.6924,169.544,,
214033,5/25/2024,21,3.6924,194.544,,
214034,5/25/2024,21,3.6924,77.544,,
214036,5/25/2024,21,3.6924,173.209376,,
214037,5/25/2024,21,3.6924,132.67476,,
214038,5/25/2024,21,3.6924,188.851675,,
214039,5/25/2024,21,3.6924,173.17476,,
214040,5/25/2024,21,3.6924,103.67476,,
214041,5/25/2024,21,3.6924,68.6016,,
214042,5/25/2024,21,3.6924,217.8516,,
214043,5/25/2024,21,3.6924,11.8516,,
214044,5/25/2024,21,3.6924,197.8516,,
214045,5/25/2024,21,3.6924,209.8516,,
214048,5/25/2024,21,3.6924,31.95996,,
214049,5/25/2024,21,3.6924,214.1592,,
214050,5/25/2024,21,3.6924,88.6592,,
214052,5/25/2024,21,3.6924,20.1592,,
214053,5/25/2024,21,3.6924,15.316603,,
214055,5/25/2024,21,3.6924,60.4668,,
214056,5/25/2024,21,3.6924,37.9668,,
214057,5/25/2024,21,3.6924,143.2168,,
214059,5/25/2024,21,3.6924,18.7744,,
214060,5/25/2024,21,3.6924,21.0244,,
214062,5/25/2024,21,3.6924,65.7744,,
214063,5/25/2024,21,3.6924,179.7744,,
214064,5/25/2024,21,3.6924,198.7744,,
214065,5/25/2024,21,3.6924,197.082,,
214066,5/25/2024,21,3.6924,157.082,,
214067,5/25/2024,21,3.6924,203.082,,
214068,5/25/2024,21,3.6924,175.8896,,
214069,5/25/2024,21,3.6924,181.082,,
214070,5/25/2024,21,3.6924,22.657276,,
214071,5/25/2024,21,3.6924,135.082,,
214072,5/25/2024,21,3.6924,90.082,,
214074,5/25/2024,21,3.6924,108.082,,
214075,5/25/2024,21,3.6924,117.582,,
214076,5/25/2024,21,3.6924,195.082,,
214078,5/25/2024,21,3.6924,203.082,,
214079,5/25/2024,21,3.6924,34.3896,,
214080,5/25/2024,21,3.6924,199.3896,,
214081,5/25/2024,21,3.6924,31.9096,,
214082,5/25/2024,21,3.6924,199.3896,,
214084,5/25/2024,21,3.6924,61.65112,,
214085,5/25/2024,21,3.6924,100.3896,,
214086,5/25/2024,21,3.6924,175.3896,,
214088,5/25/2024,21,3.6924,79.3896,,
214089,5/25/2024,21,3.6924,189.3896,,
214090,5/25/2024,21,3.6924,51.3896,,
214091,5/25/2024,21,3.6924,145.3896,,
214092,5/25/2024,21,3.6924,111.1972,,
214093,5/25/2024,21,3.6924,63.5048,,
214094,5/25/2024,21,3.6924,66.0048,,
214095,5/25/2024,21,3.6924,137.5048,,
214096,5/25/2024,21,3.6924,121.5048,,
214097,5/25/2024,21,3.6924,30.580718,,
214098,5/25/2024,21,3.6924,8.0048,,
214099,5/25/2024,21,3.6924,88.0048,,
214100,5/25/2024,21,3.6924,135.0048,,
214103,5/25/2024,21,3.6924,144.0048,,
214104,5/25/2024,21,3.6924,109.8348,,
214106,5/25/2024,21,3.6924,144.658638,,
214107,5/25/2024,21,3.6924,99.1248,,
214108,5/25/2024,21,3.6924,158.0048,,
214110,5/25/2024,21,3.6924,183.26632,,
214111,5/25/2024,21,3.6924,117.0448,,
214113,5/25/2024,61,-10,140.0048,,
214113,5/25/2024,61,-10,140.0048,,
214113,5/25/2024,21,3.6924,140.0048,,
214116,5/25/2024,21,3.6924,47.760557,,
214117,5/25/2024,21,3.6924,28.8124,,
214118,5/25/2024,21,3.6924,137.3124,,
214120,5/25/2024,21,3.6924,133.8124,,
214122,5/25/2024,21,3.6924,12.817535,,
214123,5/25/2024,21,3.6924,165.12,,
214126,5/25/2024,21,3.6924,176.62,,
214127,5/25/2024,21,3.6924,33.62,,
214128,5/25/2024,21,3.6924,79.88915,,
214131,5/25/2024,21,3.6924,124.235275,,
214133,5/25/2024,21,3.6924,180.55836,,
214134,5/25/2024,21,3.6924,116.635149,,
214135,5/25/2024,21,3.6924,20.696825,,
214136,5/25/2024,61,-10,90.55836,,
214136,5/25/2024,61,-10,90.55836,,
214136,5/25/2024,21,3.6924,90.55836,,
214137,5/25/2024,21,3.6924,113.2352,,
214139,5/25/2024,21,3.6924,126.2352,,
214142,5/25/2024,21,3.6924,7.392724,,
214146,5/25/2024,21,3.6924,10.082848,,
214147,5/25/2024,21,3.6924,75.02444,,
214150,5/25/2024,21,3.6924,160.058248,,
214158,5/25/2024,21,3.6924,165.5428,,
214159,5/25/2024,21,3.6924,173.5428,,
214160,5/25/2024,21,3.6924,75.5428,,
214161,5/25/2024,21,3.6924,92.8504,,
214162,5/25/2024,21,3.6924,84.0428,,
214163,5/25/2024,21,3.6924,110.5428,,
214164,5/25/2024,21,3.6924,7.31,,
214165,5/25/2024,21,3.6924,101.0428,,
214166,5/25/2024,21,3.6924,16.158461,,
214168,5/25/2024,21,3.6924,105.5428,,
214169,5/25/2024,21,3.6924,141.5428,,
214178,5/25/2024,21,3.6924,49.2328,,
214179,5/25/2024,21,3.6924,115.158,,
214180,5/25/2024,21,3.6924,5.33484,,
214181,5/25/2024,21,3.6924,123.158,,
214183,5/25/2024,21,3.6924,17.106416,,
214185,5/25/2024,21,3.6924,36.4656,,
214186,5/25/2024,21,3.6924,74.011643,,
214187,5/25/2024,21,3.6924,91.72697,,
214189,5/25/2024,21,3.6924,7.7732,,
214190,5/25/2024,21,3.6924,145.7732,,
214191,5/25/2024,21,3.6924,91.7732,,
214192,5/25/2024,21,3.6924,105.888158,,
214193,5/25/2024,21,3.6924,97.81928,,
214196,5/25/2024,21,3.6924,123.552995,,
214198,5/25/2024,21,3.6924,121.2732,,
214199,5/25/2024,21,3.6924,37.2732,,
214203,5/25/2024,21,3.6924,105.7732,,
214209,5/25/2024,21,2.95392,47.734003,,
214210,5/25/2024,21,3.6924,22.71156,,
214211,5/25/2024,21,1.10772,56.478615,,
214219,5/25/2024,21,3.6924,39.44989,,
214220,5/25/2024,21,3.6924,132.31156,,
214224,5/25/2024,21,3.6924,62.865248,,
214225,5/25/2024,21,3.6924,118.0584,,
214226,5/25/2024,21,3.6924,101.8884,,
214228,5/25/2024,21,3.6924,151.3884,,
214229,5/25/2024,21,3.6924,115.3884,,
214232,5/25/2024,21,3.6924,116.111395,,
214233,5/25/2024,21,3.6924,7.386,,
214234,5/25/2024,21,3.6924,28.696,,
214237,5/25/2024,21,3.6924,48.0036,,
214238,5/25/2024,21,3.6924,10.32713,,
214239,5/25/2024,21,3.6924,138.5805,,
214240,5/25/2024,21,3.6924,75.0036,,
214243,5/25/2024,21,3.6924,130.5036,,
214244,5/25/2024,21,3.6924,84.3112,,
214245,5/25/2024,21,3.6924,106.03427,,
214246,5/25/2024,21,3.6924,60.7012,,
214247,5/25/2024,21,3.6924,140.3112,,
214249,5/25/2024,21,3.6924,44.6188,,
214250,5/25/2024,21,3.6924,110.1188,,
214251,5/25/2024,21,3.6924,92.600906,,
214252,5/25/2024,21,3.6924,118.6188,,
214253,5/25/2024,21,3.6924,136.6188,,
214254,5/25/2024,21,3.6924,16.6188,,
214255,5/25/2024,21,3.6924,128.6188,,
214256,5/25/2024,21,3.6924,112.9264,,
214257,5/25/2024,21,3.6924,38.4264,,
214258,5/25/2024,21,3.6924,29.9264,,
214259,5/25/2024,21,3.6924,92.812426,,
214261,5/25/2024,21,3.6924,122.9264,,
214262,5/25/2024,21,3.6924,3.6964,,
214263,5/25/2024,21,3.6924,10.7664,,
214264,5/25/2024,21,3.6924,28.084207,,
214265,5/25/2024,21,3.6924,58.7364,,
214266,5/25/2024,21,3.6924,83.1564,,
214268,5/25/2024,21,3.6924,26.0464,,
214269,5/25/2024,21,3.6924,6.2764,,
214270,5/25/2024,21,3.6924,4.273924,,
214272,5/25/2024,21,3.6924,51.36476,,
214273,5/25/2024,21,3.6924,121.75704,,
214274,5/25/2024,21,3.6924,16.86476,,
214275,5/25/2024,21,3.6924,89.12628,,
214276,5/25/2024,21,3.6924,63.86476,,
214277,5/25/2024,21,3.6924,52.44476,,
214278,5/25/2024,21,3.6924,90.5416,,
214279,5/25/2024,21,3.6924,13.872315,,
214280,5/25/2024,21,3.6924,4.5416,,
214281,5/25/2024,21,3.6924,42.5416,,
214282,5/25/2024,21,3.6924,69.641578,,
214283,5/25/2024,21,3.6924,125.5416,,
214284,5/25/2024,21,3.6924,125.5416,,
214285,5/25/2024,21,3.6924,69.5416,,
214287,5/25/2024,21,3.6924,87.8492,,
214289,5/25/2024,21,3.6924,97.8492,,
214291,5/25/2024,21,3.6924,113.8492,,
214292,5/25/2024,21,3.6924,121.8492,,
214293,5/25/2024,21,3.6924,20.0992,,
214294,5/25/2024,21,3.6924,110.97996,,
214295,5/25/2024,21,3.6924,75.8492,,
214296,5/25/2024,21,3.6924,102.464475,,
214297,5/25/2024,21,3.6924,37.8492,,
214298,5/25/2024,21,3.6924,7.7617,,
214299,5/25/2024,21,3.6924,102.1568,,
214301,5/25/2024,21,3.6924,14.1568,,
214302,5/25/2024,21,3.6924,118.1568,,
214303,5/25/2024,21,3.6924,98.09516,,
214304,5/25/2024,21,3.6924,96.4068,,
214305,5/25/2024,21,3.6924,86.1568,,
214306,5/25/2024,21,3.6924,98.4644,,
214307,5/25/2024,21,3.6924,92.09516,,
214308,5/25/2024,21,3.6924,59.9644,,
214309,5/25/2024,21,3.6924,57.4644,,
214310,5/25/2024,21,3.6924,71.9644,,
214311,5/25/2024,21,3.6924,89.4644,,
214312,5/25/2024,21,3.6924,31.7144,,
214313,5/25/2024,21,3.6924,110.772,,
214316,5/25/2024,21,3.6924,40.772,,
214317,5/25/2024,21,3.6924,64.772,,
214318,5/25/2024,21,3.6924,88.772,,
214319,5/25/2024,21,3.6924,87.0796,,
214320,5/25/2024,21,3.6924,86.772,,
214322,5/25/2024,21,3.6924,106.772,,
214324,5/25/2024,21,3.6924,110.772,,
214325,5/25/2024,21,3.6924,87.36402,,
214326,5/25/2024,21,3.6924,51.8296,,
214327,5/25/2024,21,3.6924,99.0796,,
214328,5/25/2024,21,3.6924,47.0796,,
214329,5/25/2024,21,1.8462,40.81197,,
214331,5/25/2024,21,3.6924,67.84112,,
214332,5/25/2024,21,3.6924,26.8872,,
214333,5/25/2024,21,3.6924,103.3872,,
214334,5/25/2024,21,3.6924,98.58708,,
214335,5/25/2024,21,3.6924,46.656313,,
214336,5/25/2024,21,3.6924,87.3872,,
214337,5/25/2024,21,3.6924,86.21784,,
214338,5/25/2024,21,3.6924,66.035387,,
214339,5/25/2024,21,3.6924,98.21784,,
214340,5/25/2024,21,3.6924,32.467849,,
214341,5/25/2024,21,3.6924,85.21784,,
214342,5/25/2024,21,3.6924,13.08708,,
214343,5/25/2024,21,3.6924,30.610158,,
214344,5/25/2024,21,3.6924,65.929371,,
214345,5/25/2024,21,3.6924,95.31015,,
214347,5/25/2024,21,3.6924,41.08708,,
214348,5/25/2024,21,3.6924,59.58708,,
214349,5/25/2024,21,3.6924,98.95632,,
214350,5/25/2024,21,3.6924,25.06015,,
214352,5/25/2024,21,3.6924,5.08708,,
214353,5/25/2024,21,3.6924,74.58708,,
214354,5/25/2024,21,3.6924,48.590446,,
214356,5/25/2024,21,3.6924,103.3872,,
214357,5/25/2024,21,3.6924,8.0024,,
214358,5/25/2024,21,3.6924,3.83334,,
214359,5/25/2024,21,3.6924,84.09441,,
214361,5/25/2024,21,3.6924,36.0024,,
214362,5/25/2024,21,3.6924,47.0024,,
214363,5/25/2024,21,3.6924,64.0024,,
214364,5/25/2024,21,3.6924,40.0024,,
214366,5/25/2024,21,3.6924,29.0024,,
214367,5/25/2024,21,3.6924,55.5024,,
214368,5/25/2024,21,3.6924,85.5024,,
214369,5/25/2024,21,3.6924,63.0024,,
214371,5/25/2024,21,3.6924,73.0024,,
214372,5/25/2024,21,3.6924,42.0024,,
214373,5/25/2024,21,3.6924,12.402385,,
214374,5/25/2024,21,3.6924,76.31,,
214375,5/25/2024,21,3.6924,57.20228,,
214378,5/25/2024,21,3.6924,92.31,,
214379,5/25/2024,21,3.6924,72.31,,
214380,5/25/2024,21,3.6924,52.81,,
214381,5/25/2024,21,3.6924,48.963838,,
214382,5/25/2024,21,3.6924,15.922295,,
214383,5/25/2024,21,3.6924,40.31,,
214384,5/25/2024,21,3.6924,78.81,,
214385,5/25/2024,21,3.6924,24.55596,,
214386,5/25/2024,21,3.6924,50.7376,,
214388,5/25/2024,21,3.6924,80.6176,,
214389,5/25/2024,21,3.6924,88.6176,,
214390,5/25/2024,21,3.6924,40.6176,,
214391,5/25/2024,21,3.6924,55.87912,,
214394,5/25/2024,21,3.6924,22.254364,,
214395,5/25/2024,21,3.6924,29.6176,,
214396,5/25/2024,21,3.6924,64.55596,,
214397,5/25/2024,21,3.6924,84.55596,,
214398,5/25/2024,21,3.6924,7.999178,,
214399,5/25/2024,21,3.6924,78.05596,,
214400,5/25/2024,21,3.6924,3.713187,,
214401,5/25/2024,21,3.6924,52.55596,,
214402,5/25/2024,21,3.6924,74.55596,,
214404,5/25/2024,21,3.6924,84.55596,,
214405,5/25/2024,21,3.6924,66.55596,,
214406,5/25/2024,21,3.6924,84.9252,,
214408,5/25/2024,21,3.6924,51.2328,,
214409,5/25/2024,21,3.6924,45.2328,,
214410,5/25/2024,21,3.6924,33.2328,,
214411,5/25/2024,21,3.6924,81.2328,,
214414,5/25/2024,21,3.6924,77.5404,,
214415,5/25/2024,21,3.6924,75.5404,,
214416,5/25/2024,21,3.6924,53.5404,,
214417,5/25/2024,21,3.6924,69.5404,,
214418,5/25/2024,21,3.6924,61.5404,,
